Location,Kilometers_Driven,Engine,Power,Seats,Price,Mileage(kmpl),Brand,Age,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Model_Frequency
2,46000,1197.0,81.86,5.0,4.95,29.860000000000003,10,8.0,False,False,False,False,True,False,False,False,0.00980392156862745
3,45449,1498.0,98.6,5.0,7.48,27.3,9,9.0,True,False,False,False,True,False,False,False,0.009637753406447324
9,85000,1796.0,157.7,5.0,5.5,10.5,19,21.0,False,False,False,True,False,False,True,False,0.014622798271851114
6,88000,1493.0,100.0,5.0,1.7,13.0,9,20.0,False,False,False,True,True,False,True,False,0.0448654037886341
7,45330,1968.0,147.51,5.0,13.19,16.55,1,12.0,True,False,False,False,False,False,False,False,0.012794948487869724
9,88000,1197.0,85.8,5.0,3.85,19.1,18,13.0,False,False,False,True,True,False,False,False,0.05865736124958458
4,45376,1248.0,73.75,5.0,5.75,28.4,18,9.0,True,False,False,False,True,False,False,False,0.003988035892323031
10,81000,2179.0,140.0,5.0,9.0,15.1,17,11.0,True,False,False,False,True,False,False,False,0.01877700232635427
7,83381,1199.0,79.4,5.0,2.21,18.6,4,13.0,False,False,False,True,True,False,False,False,0.007643735460285809
7,78526,1498.0,98.96,5.0,8.09,23.0,8,8.0,True,False,False,False,True,False,False,False,0.006979062811565304
3,27313,2993.0,228.075,5.0,19.625,14.69,2,8.0,True,False,False,False,False,False,False,False,0.011299435028248588
3,42747,1968.0,174.3,5.0,19.625,14.16,1,10.0,True,False,False,False,False,False,True,False,0.004985044865403789
3,42265,1995.0,190.0,5.0,19.625,20.68,2,10.0,True,False,False,False,False,False,True,False,0.005317381189764041
9,21000,1197.0,80.0,5.0,2.6,19.2,10,16.0,False,False,False,True,False,False,False,False,0.0259222333000997
0,55100,1582.0,126.2,5.0,12.0,17.01,10,9.0,True,False,False,False,False,False,False,False,0.015453639082751745
2,70000,1968.0,174.33,5.0,18.0,17.11,1,11.0,True,False,False,False,False,False,False,False,0.012794948487869724
9,55000,3125.5,228.075,5.0,9.99,10.13,19,18.0,False,False,False,True,False,False,False,True,0.002824858757062147
8,58235,1197.0,78.9,5.0,2.45,20.36,10,13.0,False,False,False,True,True,False,False,False,0.0259222333000997
9,26000,1498.0,98.96,5.0,8.99,23.0,8,8.0,True,False,False,False,True,False,False,False,0.006979062811565304
8,35000,1598.0,103.6,5.0,3.15,20.54,29,14.0,True,False,False,False,True,False,False,False,0.017779993353273512
6,24000,1248.0,73.75,5.0,8.2,28.4,18,8.0,True,False,False,False,True,False,False,False,0.003988035892323031
0,98000,1997.0,120.0,5.0,11.5,15.4,17,9.0,True,False,False,False,True,False,False,False,0.010136257892987704
3,44487,1396.0,88.73,5.0,7.3,22.54,10,9.0,True,False,False,False,True,False,False,False,0.041043536058491197
2,65000,796.0,46.3,5.0,1.59,19.7,18,17.0,False,False,False,True,True,False,False,False,0.02376204719175806
4,34951,1197.0,78.9,5.0,3.15,20.36,10,10.0,False,False,False,True,True,False,True,False,0.0259222333000997
8,52373,2179.0,120.0,5.0,8.5,15.4,17,10.0,True,False,False,False,True,False,True,False,0.010136257892987704
5,66285,1199.0,75.0,5.0,3.0,19.5,25,15.0,True,False,False,False,True,False,False,False,0.0018278497839813892
9,66000,2993.0,228.075,5.0,19.625,15.3,2,13.0,True,False,False,False,False,False,False,False,0.003988035892323031
5,43000,1498.0,98.6,5.0,7.75,27.3,9,9.0,True,False,False,False,True,False,False,False,0.009637753406447324
9,45200,2148.0,170.0,5.0,19.625,10.0,19,12.0,True,False,False,False,False,False,False,False,0.014622798271851114
9,41000,2179.0,140.0,5.0,13.75,16.0,17,9.0,True,False,False,False,False,False,False,False,0.01877700232635427
7,39430,1497.0,117.3,5.0,8.29,18.0,9,8.0,False,False,False,True,False,False,False,False,0.0448654037886341
3,83274,1248.0,74.0,5.0,5.79,22.9,18,11.0,True,False,False,False,True,False,False,False,0.05865736124958458
3,32324,2143.0,170.0,5.0,19.625,14.84,19,8.0,True,False,False,False,False,False,False,False,0.01694915254237288
9,49999,1497.0,118.0,5.0,3.8,17.0,9,14.0,False,False,False,True,True,False,False,False,0.0448654037886341
1,66000,2956.0,83.8,5.0,4.45,15.3,27,11.0,True,False,False,False,True,False,False,False,0.0008308408109006315
4,54000,1197.0,82.85,5.0,3.3,18.5,10,13.0,False,False,False,True,True,False,False,False,0.041043536058491197
6,80000,1248.0,91.2,5.0,1.75,20.4,6,16.0,True,False,False,False,True,False,True,False,0.0019940179461615153
1,72000,1799.0,130.0,5.0,5.5,12.9,9,14.0,False,False,False,True,False,False,True,False,0.005317381189764041
10,44865,1582.0,126.2,5.0,13.35,19.67,10,8.0,True,False,False,False,True,False,False,False,0.015453639082751745
4,22000,1968.0,143.0,5.0,19.625,20.38,1,8.0,True,False,False,False,False,False,True,False,0.0006646726487205051
4,57478,1591.0,121.3,5.0,5.25,17.0,10,12.0,False,False,False,True,True,False,True,False,0.02824858757062147
5,75000,1396.0,90.0,5.0,3.75,21.9,10,14.0,True,False,False,False,True,False,False,False,0.041043536058491197
7,50624,1498.0,98.6,5.0,6.32,24.2,9,10.0,True,False,False,False,True,False,False,False,0.0026586905948820204
1,75000,1582.0,126.32,5.0,7.75,22.32,10,7.0,True,False,False,False,False,False,False,False,0.02824858757062147
2,87000,1596.0,101.0,5.0,1.37,15.3,8,19.0,False,False,False,True,True,False,True,False,0.006646726487205052
9,62000,1197.0,78.9,5.0,2.1,20.36,10,15.0,False,False,False,True,True,False,False,False,0.0259222333000997
5,41372,1248.0,88.5,5.0,9.3,24.3,18,9.0,True,False,False,False,True,False,False,False,0.0071452309737454305
0,70000,2494.0,100.6,5.0,12.0,12.99,28,10.0,True,False,False,False,True,False,False,False,0.02725157859754071
10,35000,2143.0,136.0,5.0,19.625,17.9,19,8.0,True,False,False,False,False,False,False,False,0.0029910269192422734
5,71993,796.0,46.3,5.0,1.8,19.7,18,19.0,False,False,False,True,True,False,False,False,0.02376204719175806
2,62000,2143.0,170.0,5.0,12.5,14.84,19,12.0,True,False,False,False,False,False,True,False,0.01694915254237288
4,51000,1248.0,74.0,5.0,4.74,22.9,18,10.0,True,False,False,False,True,False,False,False,0.05865736124958458
7,26038,1197.0,82.0,5.0,5.43,18.9,10,9.0,False,False,False,True,True,False,False,False,0.0259222333000997
7,37713,2982.0,168.5,5.0,19.625,12.55,28,7.0,True,False,False,False,False,False,True,False,0.016782984380192757
8,78088,1998.0,132.0,5.0,6.3,12.4,28,14.0,False,False,False,True,True,False,False,False,0.02725157859754071
7,30453,1498.0,98.59,5.0,8.45,22.77,8,8.0,True,False,False,False,True,False,False,False,0.006979062811565304
10,54000,1196.0,86.8,5.0,5.0,18.16,8,9.0,False,False,False,True,True,False,False,False,0.016782984380192757
2,131500,2982.0,171.0,5.0,13.0,11.5,28,14.0,True,False,False,False,True,False,False,False,0.016782984380192757
5,65097,1197.0,85.8,5.0,4.7,19.1,18,13.0,False,False,False,True,True,False,False,False,0.05865736124958458
3,28060,2979.0,228.075,5.0,19.625,12.05,2,7.0,False,False,False,True,False,False,False,False,0.002160186108341642
10,131500,1798.0,160.0,5.0,3.3,13.14,25,13.0,False,False,False,True,True,False,False,False,0.008142239946826188
6,111000,1061.0,67.0,5.0,1.51,18.9,18,16.0,False,False,False,True,True,False,True,False,0.02558989697573945
7,63295,1461.0,108.45,5.0,6.09,19.01,24,12.0,True,False,False,False,True,False,False,False,0.013791957460950481
9,35770,1373.0,91.1,5.0,5.95,20.73,18,10.0,False,False,False,True,True,False,False,False,0.011797939514788967
5,125928,1582.0,126.24,5.0,9.0,22.7,10,13.0,True,False,False,False,True,False,False,False,0.0036556995679627785
8,45000,1498.0,103.52,5.0,4.25,21.66,25,10.0,True,False,False,False,False,False,False,False,0.0078099036224659356
5,21000,2143.0,170.0,5.0,19.625,14.84,19,12.0,True,False,False,False,False,False,False,False,0.01694915254237288
9,54774,2354.0,177.6,5.0,6.35,11.7,9,14.0,False,False,False,True,False,False,False,False,0.004320372216683284
2,41123,998.0,67.04,5.0,3.4,23.1,18,11.0,False,False,False,True,True,False,False,False,0.009637753406447324
1,17465,2979.0,228.075,5.0,19.625,12.05,2,8.0,False,False,False,True,False,False,False,False,0.002160186108341642
2,48000,1995.0,190.0,5.0,19.625,22.69,2,11.0,True,False,False,False,False,False,False,False,0.016284479893652375
2,131500,1598.0,103.6,5.0,4.0,20.54,29,14.0,True,False,False,False,True,False,False,False,0.017779993353273512
10,12000,1248.0,74.0,5.0,5.5,23.4,18,7.0,True,False,False,False,True,False,False,False,0.05865736124958458
9,34000,2179.0,147.51,5.0,19.25,12.39,16,13.0,True,False,False,False,False,False,False,False,0.009970089730807577
5,71360,1396.0,90.0,5.0,3.95,21.9,10,13.0,True,False,False,False,True,False,False,False,0.041043536058491197
9,74000,1248.0,73.75,5.0,4.25,28.4,18,13.0,True,False,False,False,True,False,True,False,0.003988035892323031
7,28937,1956.0,170.0,5.0,17.02,17.1,14,7.0,True,False,False,False,True,False,False,False,0.0024925224327018943
5,82085,1248.0,88.76,5.0,6.5,20.77,18,13.0,True,False,False,False,True,False,False,False,0.012462612163509471
1,68465,1196.0,70.0,5.0,2.95,15.6,8,14.0,False,False,False,True,True,False,False,False,0.016782984380192757
3,63854,1364.0,86.79,5.0,7.12,21.43,28,12.0,True,False,False,False,True,False,False,False,0.011299435028248588
2,3000,1248.0,88.5,5.0,11.25,24.3,18,7.0,True,False,False,False,False,False,False,False,0.0071452309737454305
4,65055,1497.0,118.0,5.0,2.75,17.0,9,16.0,False,False,False,True,True,False,False,False,0.0448654037886341
5,120000,2179.0,120.0,5.0,12.0,15.4,17,10.0,True,False,False,False,True,False,False,False,0.010136257892987704
9,64241,1197.0,81.86,5.0,3.67,20.14,10,11.0,False,False,False,True,True,False,False,False,0.00980392156862745
10,121000,2148.0,97.7,5.0,5.0,15.0,19,21.5,True,False,False,False,True,False,False,False,0.014622798271851114
10,2200,1390.0,75.0,5.0,2.3,15.7,17,17.0,False,False,False,True,True,False,False,False,0.00033233632436025255
10,88123,1896.0,66.0,5.0,2.2,18.7,25,17.0,True,False,False,False,True,False,False,False,0.005151213027583915
10,79000,2987.0,224.0,5.0,19.625,12.0,19,11.0,True,False,False,False,False,False,False,False,0.0018278497839813892
1,28143,1995.0,190.0,5.0,19.625,20.68,2,9.0,True,False,False,False,False,False,False,False,0.005317381189764041
9,23001,1598.0,103.2,5.0,5.49,15.04,29,10.0,False,False,False,True,True,False,False,False,0.017779993353273512
0,82002,1968.0,147.51,5.0,17.5,16.55,1,12.0,True,False,False,False,False,False,True,False,0.012794948487869724
1,75000,1399.0,68.0,5.0,1.99,13.8,8,16.0,True,False,False,False,True,False,False,False,0.0024925224327018943
7,37451,1582.0,126.3,5.0,6.64,22.32,10,9.0,True,False,False,False,True,False,False,False,0.02824858757062147
5,67000,2393.0,147.8,5.0,16.5,13.68,28,8.0,True,False,False,False,True,False,False,False,0.02725157859754071
10,25000,1197.0,82.0,5.0,5.0,18.9,10,9.0,False,False,False,True,True,False,False,False,0.0259222333000997
9,12000,1198.0,73.75,5.0,5.4,17.0,29,8.0,False,False,False,True,True,False,False,False,0.0031571950814223994
8,25000,799.0,53.3,5.0,2.99,25.17,24,8.0,False,False,False,True,True,False,False,False,0.006646726487205052
6,95936,1497.0,118.0,5.0,4.1,17.0,9,14.0,False,False,False,True,True,False,False,False,0.0448654037886341
7,5354,1197.0,81.86,5.0,6.76,18.9,10,7.0,False,False,False,True,False,False,False,False,0.0259222333000997
2,42000,999.0,75.0,5.0,5.5,18.78,29,9.0,False,False,False,True,True,False,True,False,0.02509139248919907
3,44282,1248.0,74.0,5.0,5.99,25.2,18,11.0,True,False,False,False,True,False,False,False,0.05865736124958458
4,70000,1461.0,84.8,5.0,2.59,21.64,22,13.0,True,False,False,False,True,False,False,False,0.004320372216683284
9,31400,2179.0,187.7,5.0,19.625,16.36,13,12.0,True,False,False,False,False,False,False,False,0.004985044865403789
10,50000,1248.0,88.5,5.0,8.5,28.09,18,9.0,True,False,False,False,True,False,False,False,0.011797939514788967
1,53000,1968.0,167.6,5.0,19.625,12.8,1,14.0,True,False,False,False,False,False,False,False,0.004985044865403789
10,21727,1196.0,70.02,5.0,3.35,15.6,8,11.0,False,False,False,True,True,False,False,False,0.016782984380192757
1,43000,2199.0,194.3,5.0,10.75,11.72,10,13.0,True,False,False,False,False,False,True,False,0.002824858757062147
8,75000,2179.0,120.0,5.0,6.29,12.05,17,12.0,True,False,False,False,True,False,False,False,0.010136257892987704
1,73557,1461.0,108.45,5.0,7.75,19.6,24,11.0,True,False,False,False,True,False,False,False,0.013791957460950481
4,44555,1968.0,140.8,5.0,13.5,15.2,1,13.0,True,False,False,False,False,False,False,False,0.012794948487869724
3,54885,1196.0,73.0,5.0,3.75,15.1,18,12.0,False,False,False,True,True,False,False,False,0.0029910269192422734
9,76000,2498.0,112.0,5.0,3.75,14.0,17,14.0,True,False,False,False,True,False,True,False,0.003489531405782652
6,101000,998.0,67.1,5.0,1.5,18.9,18,19.0,False,False,False,True,True,False,True,False,0.02558989697573945
2,66000,1061.0,64.0,5.0,1.45,14.0,18,20.0,False,False,False,True,True,False,False,False,0.02558989697573945
3,84360,1586.0,103.3,5.0,4.12,15.5,18,12.0,False,False,False,True,True,False,False,False,0.006148222000664672
9,25121,2393.0,147.8,5.0,17.11,13.68,28,9.0,True,False,False,False,True,False,False,False,0.02725157859754071
10,100000,2494.0,100.6,5.0,10.25,12.99,28,10.0,True,False,False,False,True,False,True,False,0.02725157859754071
8,66035,1199.0,73.9,5.0,2.49,22.07,29,14.0,True,False,False,False,True,False,False,False,0.02509139248919907
10,131500,1496.0,88.73,5.0,3.85,16.78,28,10.0,False,False,False,True,True,False,True,False,0.010136257892987704
5,85670,1498.0,89.84,5.0,6.25,22.7,8,11.0,True,False,False,False,True,False,False,False,0.008806912595546694
5,35000,1120.0,70.0,5.0,4.88,24.0,10,10.0,True,False,False,False,True,False,False,False,0.0259222333000997
9,8000,1497.0,117.3,5.0,9.45,18.0,9,9.0,False,False,False,True,False,False,False,False,0.0448654037886341
5,131500,2494.0,102.0,5.0,4.8,12.8,28,18.0,True,False,False,False,True,False,True,False,0.02725157859754071
8,60000,814.0,55.2,5.0,1.99,21.1,10,13.0,False,False,False,True,True,False,False,False,0.010136257892987704
5,70600,1197.0,78.9,5.0,2.8,20.36,10,15.0,False,False,False,True,True,False,False,False,0.0259222333000997
1,25000,1796.0,185.0,5.0,19.625,12.3,19,14.0,False,False,False,True,False,False,True,False,0.014622798271851114
5,75000,2523.0,62.1,5.0,4.3,15.96,17,13.0,True,False,False,False,True,False,False,False,0.0024925224327018943
3,85071,1968.0,138.1,5.0,9.75,20.0,25,11.0,True,False,False,False,False,False,False,False,0.004818876703223662
0,40000,1197.0,81.8,5.0,5.9,20.4,18,10.0,False,False,False,True,True,False,False,False,0.05865736124958458
4,67000,1968.0,147.51,5.0,14.5,16.55,1,12.0,True,False,False,False,False,False,False,False,0.012794948487869724
5,55000,1399.0,68.0,5.0,2.4,17.8,8,16.0,True,False,False,False,True,False,True,False,0.006646726487205052
9,62000,1586.0,104.68,5.0,2.11,15.0,18,17.0,False,False,False,True,True,False,True,False,0.006148222000664672
3,22526,1197.0,82.0,5.0,7.6,18.9,10,8.0,False,False,False,True,False,False,False,False,0.0259222333000997
5,57788,1197.0,85.8,5.0,3.6,17.16,18,13.0,False,False,False,True,False,False,False,False,0.010634762379528082
6,72000,2179.0,120.0,5.0,6.0,10.5,17,12.0,True,False,False,False,True,False,False,False,0.010136257892987704
9,83128,2179.0,120.0,5.0,7.45,15.4,17,11.0,True,False,False,False,True,False,False,False,0.010136257892987704
2,75000,796.0,46.3,5.0,2.1,19.7,18,14.0,False,False,False,True,True,False,False,False,0.02376204719175806
0,58000,1461.0,108.45,5.0,5.2,19.01,24,12.0,True,False,False,False,True,False,True,False,0.013791957460950481
5,26000,2498.0,97.7,5.0,6.99,6.499999999999998,17,16.0,True,False,False,False,True,False,False,False,0.00033233632436025255
9,1000,1197.0,81.8,5.0,6.36,20.89,18,8.0,False,False,False,True,True,False,False,False,0.0009970089730807576
7,59751,2494.0,100.6,5.0,11.62,12.99,28,10.0,True,False,False,False,True,False,False,False,0.02725157859754071
7,29966,2993.0,228.075,5.0,19.625,16.77,2,10.0,True,False,False,False,False,False,True,False,0.002160186108341642
8,65000,1991.0,142.0,5.0,4.9,13.6,10,16.0,True,False,False,False,True,False,True,False,0.0009970089730807576
7,75863,1461.0,108.45,5.0,6.7,19.01,24,10.0,True,False,False,False,True,False,False,False,0.013791957460950481
9,54000,998.0,67.04,5.0,3.05,29.860000000000003,18,12.0,False,False,False,False,True,False,False,False,0.02558989697573945
1,24000,1968.0,174.33,5.0,19.625,17.11,1,11.0,True,False,False,False,False,False,False,False,0.012794948487869724
3,33218,1956.0,170.0,5.0,19.05,17.1,14,7.0,True,False,False,False,True,False,False,False,0.0024925224327018943
8,33425,1396.0,105.5,5.0,4.5,17.43,10,10.0,False,False,False,True,True,False,False,False,0.02824858757062147
10,47000,1198.0,86.7,5.0,4.15,18.0,9,12.0,False,False,False,True,True,False,False,False,0.017613825191093387
2,41000,1582.0,126.2,5.0,11.9,19.67,10,10.0,True,False,False,False,True,False,False,False,0.015453639082751745
4,62000,1086.0,68.05,5.0,2.1,19.81,10,14.0,False,False,False,True,True,False,False,False,0.0259222333000997
4,47035,1493.0,100.0,5.0,6.95,18.49,17,9.0,True,False,False,False,True,False,False,False,0.0014955134596211367
10,56230,1298.0,85.8,5.0,2.4,17.5,18,17.0,False,False,False,True,True,False,True,False,0.05865736124958458
2,55000,1495.0,94.0,5.0,2.65,13.2,10,18.0,False,False,False,True,True,False,False,False,0.0029910269192422734
6,70669,2179.0,140.0,5.0,9.0,15.1,17,11.0,True,False,False,False,True,False,False,False,0.01877700232635427
10,69000,998.0,67.1,5.0,2.1,20.92,18,13.0,False,False,False,True,True,False,False,False,0.02376204719175806
10,65000,1199.0,79.4,5.0,2.5,18.6,4,14.0,False,False,False,True,True,False,True,False,0.007643735460285809
9,30000,2698.0,179.5,5.0,8.95,12.4,1,16.0,True,False,False,False,False,False,False,False,0.008142239946826188
5,2000,1496.0,113.98,5.0,19.625,20.7,20,8.0,True,False,False,False,False,False,False,False,0.003988035892323031
10,24255,1493.0,97.7,5.0,3.15,16.1,18,14.0,False,False,False,True,True,False,False,False,0.05865736124958458
2,40000,1193.0,88.7,5.0,4.0,17.57,27,10.0,False,False,False,True,True,False,False,False,0.003489531405782652
8,40000,1498.0,98.6,5.0,4.45,26.0,9,11.0,True,False,False,False,True,False,False,False,0.0448654037886341
6,26000,1199.0,79.4,5.0,1.5,18.6,4,15.0,False,False,False,True,True,False,False,False,0.007643735460285809
6,105000,1968.0,140.0,5.0,14.5,16.55,1,14.0,True,False,False,False,False,False,True,False,0.012794948487869724
